"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","NUM_COLLISIONS"
"668",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,58.4,29.7,0.644171779141104
"669",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,60.3,28,0.535787321063395
"670",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,59.1,28.5,0.613496932515337
"671",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,55.9,48.7,0.59918200408998
"672",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,58,54.6,0.574642126789366
"673",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,65.6,60.2,0.505112474437628
"674",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,70.1,46.3,0.574642126789366
"675",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,73.8,49.3,0.568507157464213
"676",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,68.5,49.5,0.525562372188139
"677",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,58.2,47.3,0.685071574642127
"678",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,63.1,59.5,0.7280163599182
"679",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,65.9,62.8,0.811860940695297
"680",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,61.6,48.2,0.646216768916155
"681",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,60,36.4,0.417177914110429
"682",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,60.3,32.4,0.550102249488753
"683",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,66.2,36.9,0.70961145194274
"684",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,69.5,45.3,0.556237218813906
"685",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,62.7,56.3,0.593047034764826
"686",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,62.2,56.5,0.730061349693252
"687",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,60.2,54.1,0.374233128834356
"688",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,65.8,51.1,0.34560327198364
"689",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,74.7,48,0.265848670756646
"690",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,78.3,55,0.699386503067485
"691",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,61.5,52.8,0.480572597137014
"692",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,56.3,43.4,0.736196319018405
"693",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,63.3,44.7,0.70961145194274
"694",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,64.2,48.7,0.580777096114519
"695",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,64.8,41.2,0.615541922290389
"696",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.7,45.4,0.695296523517382
"697",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,75.3,58.5,0.736196319018405
"698",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,70.8,62.3,0.570552147239264
"699",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,68.1,60,0.543967280163599
"700",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,67.7,47.9,0.899795501022495
"701",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,71,50.9,0.65439672801636
"702",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,75,53.9,0.43558282208589
"703",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.4,59.2,0.460122699386503
"704",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.5,64.5,0.543967280163599
"705",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,67,60.6,0.558282208588957
"706",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,64.7,59.5,0.531697341513292
"707",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,69.5,65.6,0.828220858895706
"708",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,69,59.3,0.633946830265849
"709",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,67.7,50.3,0.351738241308793
"710",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,72.3,55.3,0.652351738241309
"711",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,77.7,62.1,0.742331288343558
"712",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,83.4,62.7,0.736196319018405
"713",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,74.9,62,0.760736196319018
"714",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,71.8,50.5,0.94478527607362
"715",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,46.6,0.519427402862986
"716",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.8,53.2,0.355828220858896
"717",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,71.8,54.4,0.697341513292434
"718",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,73.1,57.9,0.67280163599182
"719",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,75.4,65.8,0.701431492842536
"720",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,76.6,67.6,0.750511247443763
"721",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,75.1,60.6,0.730061349693252
"722",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,74.5,54.8,0.629856850715746
"723",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,74.4,56.2,0.480572597137014
"724",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.7,59.1,0.627811860940695
"725",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,79.1,66.8,0.640081799591002
"726",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,81.3,69.4,0.725971370143149
"727",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,77.3,71.8,0.893660531697341
"728",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,70.4,65.9,0.116564417177914
"729",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,71.4,49.1,0.413087934560327
"730",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,76,52.5,0.302658486707566
"731",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,79.8,61.8,0.6359918200409
"732",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,81.4,66.6,0.595092024539877
"733",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,78.8,65,0.543967280163599
"734",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,75.4,62.1,0.574642126789366
"735",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,76.8,58.4,0.693251533742331
"736",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,76.2,60.5,0.505112474437628
"737",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,75.8,65.2,0.278118609406953
"738",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.7,70.8,0.539877300613497
"739",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,75.3,72,0.580777096114519
"740",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,73.3,64.9,0.507157464212679
"741",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.6,54.8,0.580777096114519
"742",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.4,52.8,0.658486707566462
"743",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,72.2,51.3,0.361963190184049
"744",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,71.9,58.5,0.302658486707566
"745",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,73.9,60.3,0.519427402862986
"746",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,77,63.5,0.580777096114519
"747",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,79.7,66.9,0.588957055214724
"748",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,75.1,63.6,0.482617586912065
"749",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.7,53.4,0.715746421267894
"750",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,73.9,59.9,0.47239263803681
"751",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77,67,0.353783231083845
"752",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.8,65.3,0.597137014314928
"753",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.6,52.5,0.456032719836401
"754",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,70.8,51.2,0.61758691206544
"755",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.5,57.3,0.660531697341513
"756",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,75.5,65.2,0.744376278118609
"757",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,61.8,0.484662576687117
"758",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.5,62.3,0.353783231083845
"759",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75,64.7,0.584867075664622
"760",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,78.6,61.8,0.619631901840491
"761",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,76.3,60.3,0.529652351738241
"762",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,74.4,52.5,0.576687116564417
"763",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.2,51.2,0.609406952965235
"764",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,76,52.8,0.480572597137014
"765",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77.5,56.1,0.427402862985685
"766",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,77.5,56.2,0.615541922290389
"767",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,74.4,64.9,0.384458077709611
"768",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,72.5,66.3,0.550102249488753
"769",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,70.9,52.5,0.658486707566462
"770",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,68,48.8,0.447852760736196
"771",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.3,50.5,0.384458077709611
"772",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,73.6,54.5,0.353783231083845
"773",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,72,52.3,0.597137014314928
"774",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,72.2,56.5,0.43558282208589
"775",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,75.1,60.5,0.507157464212679
"776",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.9,60.3,0.539877300613497
"777",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,70.6,62.7,0.541922290388548
"778",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,58.2,0.30879345603272
"779",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,70.7,58.4,0.274028629856851
"780",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,74.3,57.8,0.503067484662577
"781",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,77.7,61.6,0.623721881390593
"782",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,78.5,60.9,0.480572597137014
"783",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,76.4,56.2,0.644171779141104
"784",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,69.6,48.9,0.670756646216769
"785",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,71.4,56.4,0.423312883435583
"786",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77,66.9,0.392638036809816
"787",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,79.3,70.6,0.18200408997955
"788",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,83.5,69.5,0.811860940695297
"789",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,79.4,59.5,0.566462167689162
"790",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,77.9,56.9,0.867075664621677
"791",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,78.2,67.8,0.703476482617587
"792",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,80.9,70.9,0.511247443762781
"793",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,72.6,57.5,0.355828220858896
"794",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,70.1,52.2,0.603271983640082
"795",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,68.1,56,0.591002044989775
"796",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,69.4,56.7,0.644171779141104
"797",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,73.9,63.5,0.646216768916155
"798",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,70.1,52.7,0.87321063394683
"799",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,63.9,52.7,0.521472392638037
"800",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,60.9,48.3,0.460122699386503
"801",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,62.8,43.4,0.627811860940695
"802",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,63.5,53.5,0.633946830265849
"803",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,64.3,45.5,0.725971370143149
"804",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,65.8,47.4,0.70961145194274
"805",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,61.6,44.5,0.705521472392638
"806",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,65,52.7,0.595092024539877
"807",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,70.2,65,0.433537832310838
"808",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,67.3,52.7,0.734151329243354
"809",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,60.1,40.1,0.591002044989775
"810",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,64.1,52.3,0.537832310838446
"811",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,61.7,53.7,0.384458077709611
"812",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,66.2,51.3,0.695296523517382
"813",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,70.7,53.4,0.607361963190184
"814",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,73.1,57.4,0.427402862985685
"815",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,72.4,57.9,0.537832310838446
"816",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,68.8,57.9,0.584867075664622
"817",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,63.2,57.1,0.523517382413088
"818",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,63.5,54.1,0.521472392638037
"819",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,62.9,50.7,0.850715746421268
"820",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,64.2,57.1,0.466257668711656
"821",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.1,34.7,0.413087934560327
"822",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,58.6,42.1,0.687116564417178
"823",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,66.2,52.6,0.648261758691207
"824",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,66.7,53,0.687116564417178
"825",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,62.6,37.8,0.40081799591002
"826",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,58.7,37,0.486707566462168
"827",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,54.9,46.5,0.496932515337423
"828",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,54,41.1,0.347648261758691
"829",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,58.7,47.7,0.302658486707566
"830",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,67.9,61.3,0.805725971370143
"831",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,71.4,64.8,0.556237218813906
"832",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,68.8,63.8,0.611451942740286
"833",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,64.6,51.4,0.705521472392638
"834",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,63.8,50.3,0.390593047034765
"835",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.4,34.4,0.368098159509202
"836",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,49.4,30.9,0.588957055214724
"837",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,60.2,46.2,0.621676891615542
"838",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,55.5,51.2,0.828220858895706
"839",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,51.4,46.9,0.687116564417178
"840",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54.7,43.3,0.748466257668712
"841",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,58.1,39.2,0.433537832310838
"842",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,58.4,38.6,0.433537832310838
"843",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,56,35.6,0.693251533742331
"844",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,60.6,44,0.548057259713701
"845",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,64.5,52.4,0.517382413087935
"846",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,52.5,40.3,0.660531697341513
"847",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,49.9,34.8,0.74642126789366
"848",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,46.5,39.1,0.721881390593047
"849",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,44.1,28.1,0.468302658486708
"850",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,47.6,22.7,0.658486707566462
"851",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,59.5,23.7,0.480572597137014
"852",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,60.4,36.4,0.513292433537832
"853",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,52,42.2,0.713701431492842
"854",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,49,38.5,0.69120654396728
"855",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,41.9,24.7,0.49079754601227
"856",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,50,32,0.23721881390593
"857",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,51.9,32.5,0.525562372188139
"858",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,56.4,47.7,0.388548057259714
"859",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,59.5,52.6,0.496932515337423
"860",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,45.1,30.1,0.803680981595092
"861",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,38.6,26,0.717791411042945
"862",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,37.2,17.3,0.462167689161554
"863",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,40,20.4,0.257668711656442
"864",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,43.7,38.2,0.742331288343558
"865",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,35.4,16.3,0.83640081799591
"866",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,26.7,4.5,0.674846625766871
"867",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,38.2,16.3,0.678936605316973
"868",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,32.3,8.1,0.764826175869121
"869",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,34.3,11.1,0.427402862985685
"870",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,47.4,22.2,0.249488752556237
"871",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,60.7,53.2,0.856850715746421
"872",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,60,40.4,0.605316973415133
"873",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,42.9,30.4,0.897750511247444
"874",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,36.3,30.3,0.153374233128834
"875",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,33.5,19.6,0.288343558282209
"876",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,31.4,12.7,0.186094069529652
"877",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,47.5,30.7,0.151329243353783
"878",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,55.4,40.5,0.697341513292434
"879",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,39.4,26.8,0.629856850715746
"880",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,43.8,39.6,0.543967280163599
"881",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,41.2,22.5,0.619631901840491
"882",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,38.4,26,0.756646216768916
"883",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,44.8,42,0.664621676891616
"884",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,38.2,24.6,0.388548057259714
"885",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,29.2,11.1,0.56441717791411
"886",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,38.2,33.7,0.699386503067485
"887",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,37.7,32.7,0.707566462167689
"888",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,34.1,22.5,0.748466257668712
"889",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,34.5,21,0.785276073619632
"890",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,37.5,23.7,0.595092024539877
"891",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,41,28.3,0.278118609406953
"892",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,41.6,28.7,0.852760736196319
"893",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,43.2,35.2,0.699386503067485
"894",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,47.4,39.7,0.515337423312883
"895",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,40.7,24.2,0.650306748466258
"896",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,36.2,21.6,0.713701431492842
"897",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,31.7,19.1,0.413087934560327
"898",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,32.4,23.2,0.216768916155419
"899",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,37.4,31.8,0.537832310838446
"900",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,44.4,41.8,0.877300613496933
